game_id,category,clue,correct_response,round
9229,IT'S ALL ABOUT THE BOOKS,This quarterback with 3 Super Bowl rings in the 2020s hasn't been shy about his dad bod,"$400
28",Double Jeopardy
9229,IT'S ALL ABOUT THE BOOKS,Compromising photos of Elizabeth Cady Stanton wearing this scandalous getup of a long skirt plus trousers,"$800
19",Double Jeopardy
9229,IT'S ALL ABOUT THE BOOKS,"He dedicated ""Hillbilly Elegy"" to his Mamaw & Papaw, his ""very own hillbilly terminators ""","$800
20",Double Jeopardy
9229,IT'S ALL ABOUT THE BOOKS,"Unlike Sirius you're a red giant, which means your core ran out of this fuel for nuclear fusion; also, you're bloated","$800
27",Double Jeopardy
9229,IT'S ALL ABOUT THE BOOKS,"In the carol ""Deck The Halls"", we deck the halls with these, fa la la la la, la la la la","$800
21",Double Jeopardy
9229,YOU CANNOT BE SIRIUS,It keeps on ticking:MONO METER,"$800
25",Double Jeopardy
9229,YOU CANNOT BE SIRIUS,"He said he never thought he'd post a thirsty, shirtless, not shown, but did as he got ready for Marvel's ""Eternals""","$800
24",Double Jeopardy
9229,YOU CANNOT BE SIRIUS,"The mysterious death of this Danish astronomer, just days after he was seen partying with frenemy Johannes Kepler; #sus","$1200
18",Double Jeopardy
9229,YOU CANNOT BE SIRIUS,Each chapter of this tasty novel from Laura Esquivel begins with a recipe from Mexico that's integral to the story,"$1200
6",Double Jeopardy
9229,YOU CANNOT BE SIRIUS,"You're not Sirius, you're Vesta! which means you're not the brightest star in the night sky, you're the brightest one of these","$1200
17",Double Jeopardy
9229,____ OF ____,The National Air & Space Museum is home to this Ryan monoplane that famously flew in 1927,"$1200
12",Double Jeopardy
9229,____ OF ____,"A song collection about a story or theme, such as ""Kid A"" by Radiohead:CAB CLUMP TONE","$1200
15",Double Jeopardy
9229,____ OF ____,"Discontinued in 2014, the bodybuilding title Ms. this returned in 2020 & Andrea Shaw has won it 5 times in a row","$1200
16",Double Jeopardy
9229,____ OF ____,"Aurore Dupin's Instagram story confirming rumors she was this celebrated writer of ""Indiana""","$1600
8",Double Jeopardy
9229,____ OF ____,"The Spanish edition of this book was published under the title ""A sangre fría""","DD: $2,000
1",Double Jeopardy
9229,MUSICAL ANAGRAMS,"Sirius is part of an IAU-recognized constellation, but you're shacked up in the Big Dipper, one of these unofficial star patterns","$1600
10",Double Jeopardy
9229,MUSICAL ANAGRAMS,"He landed in EnglandNovember 5, 1688","DD: $7,200
4",Double Jeopardy
9229,MUSICAL ANAGRAMS,Mick Ronson played it with The Spiders from Mars:I ACCRUE GLITTER,"$1600
14",Double Jeopardy
9229,MUSICAL ANAGRAMS,"In 2014 she wrote for Self magazine about pride in her body & seeing it, curves & all, on an American Ballet Theatre billboard","$1600
2",Double Jeopardy
9229,MUSICAL ANAGRAMS,Leaked footage from Jane Seymour & Henry VIII's gender reveal party for this royal baby: it was a boy!,"$2000
7",Double Jeopardy
9229,AMERICAN BODIES MOSTLY OF WATER,"Philippa Gregory's ""The Last Tudor"" tells of this 9-day queen of England & her sisters Katherine & Mary","$2000
5",Double Jeopardy
9229,AMERICAN BODIES MOSTLY OF WATER,"Sirius emits more light than you do, so it has a higher this--an intrinsic property of stars that's measured in joules per second","$2000
9",Double Jeopardy
9229,AMERICAN BODIES MOSTLY OF WATER,"In 2004 Barack Obama spoke of this, ""in the end, that is God's greatest gift to us""","$2000
11",Double Jeopardy
9229,AMERICAN BODIES MOSTLY OF WATER,Chord tones played in succession:OPERA GIG,"$2000
13",Double Jeopardy
9229,AMERICAN BODIES MOSTLY OF WATER,"An episode of ESPN's ""Sport Science"" showed that this Baylor center & No. 1 WNBA draft pick has bigger hands than LeBron James","$2000
3",Double Jeopardy
9229,U.S. CITIES,"A character in ""As You Like It"" & a soldier in the Seminole Wars are cited as possible origins for the name of this city","A character in ""As You Like It"" & a soldier in the Seminole Wars are cited as possible origins for the name of this city",Final Jeopardy
9228,THE AMERICAN REVOLUTION,"In 1778 the revolutionaries formed an alliance with this country, leading to decisive support & reinforcements","$200
9",Jeopardy
9228,THE AMERICAN REVOLUTION,"Some players have been on this MLB team for quite some time before noticing that its ball & glove logo forms the letters ""MB""","$200
27",Jeopardy
9228,THE AMERICAN REVOLUTION,"Decibel, a unit of sound intensity, comes in part from the name of this man who did a lot with sound","$200
14",Jeopardy
9228,THE AMERICAN REVOLUTION,This way to end a boxing match also refers to a super-attractive person,"$200
30",Jeopardy
9228,THE AMERICAN REVOLUTION,"In ""Edge Of Seventeen"", Stevie Nicks says she sings ""just like the white-winged"" this bird","$200
28",Jeopardy
9228,LOGO-A-GO-GO,"Light pollution causes hatchlings of these, like the hawksbill, to turn inland to danger rather than out to sea & safety","$200
29",Jeopardy
9228,LOGO-A-GO-GO,"After losing the Battle of Long Island, this man asked for permission to burn down NYC so that the British couldn't take it","$400
8",Jeopardy
9228,LOGO-A-GO-GO,Money spent on merchandise featuring this organization's panda logo goes towards conservation work & saving the animals,"$400
26",Jeopardy
9228,LOGO-A-GO-GO,The Mashco Piro Indigenous Reserve is in the east of this country not far from the Brazilian border,"$400
13",Jeopardy
9228,LOGO-A-GO-GO,"This adjective describing poor weather comes from the Latin for ""unmerciful""","$400
22",Jeopardy
9228,QUASI-STUPID ANSWERS,"Daniel Alomía Robles adapted a folk song of these mountains as ""El Cóndor Pasa"", later used by Paul Simon","$400
24",Jeopardy
9228,QUASI-STUPID ANSWERS,"Not all pollution is manmade; Hawaii's Big Island is often afflicted with vog, a noxious mix of gases released by one of these","$400
25",Jeopardy
9228,QUASI-STUPID ANSWERS,"When a mob of colonials pelted British soldiers with snowballs, they opened fire, killing 5 in an act dubbed this bloodletting","DD: $1,000
6",Jeopardy
9228,QUASI-STUPID ANSWERS,Cheers to you if you know that this musical instrument is in the logo of Guinness beer,"$600
15",Jeopardy
9228,QUASI-STUPID ANSWERS,"This saint's day is celebrated in Tbilisi, Georgia every May 6 & November 23","$600
7",Jeopardy
9228,"""IN-"" & ""-OUT""","Synonyms for one include scout, watchman & sentinel","$600
18",Jeopardy
9228,"""IN-"" & ""-OUT""","Paul McCartney said this cover on ""Cowboy Carter"" ""reinforces the civil rights message that inspired me to write the song""","$600
23",Jeopardy
9228,"""IN-"" & ""-OUT""","The sometimes deadly ""pea soup"" fogs of this city, like a 1952 one that killed 12,000, were largely caused by the burning of coal","$600
19",Jeopardy
9228,"""IN-"" & ""-OUT""","Joseph Brant, a chief of this Iroquoian people allied with the British, made life tough on patriots in much of New York","$800
5",Jeopardy
9228,"""IN-"" & ""-OUT""",Those are three sound waves on the logo of this service,"$800
1",Jeopardy
9228,BIRD SONG,The Artemesium was another name for this ancient wonder,"$800
10",Jeopardy
9228,BIRD SONG,"An introductory prayer, as at a wedding or graduation ceremony, often asking for God's favor","$800
12",Jeopardy
9228,BIRD SONG,"Hozier's single this bird ""upon Leda"" references sexual violence in mythology but is about oppression of women today","$800
16",Jeopardy
9228,BIRD SONG,"In April 2014 this Michigan city began getting its drinking water from the same-named river, & legions of health issues ensued","$800
20",Jeopardy
9228,BIRD SONG,"An effort to unite the colonies against actions of the British Parliament, the first of these met in September 1774","$1000
4",Jeopardy
9228,LET'S TALK ABOUT POLLUTION,"While its logo is three diamonds, the name actually means ""three water chestnuts""","$1000
2",Jeopardy
9228,LET'S TALK ABOUT POLLUTION,"Haiti's national anthem, ""La Dessalinienne"", honors this first ruler of independent Haiti","$1000
11",Jeopardy
9228,LET'S TALK ABOUT POLLUTION,This compound word refers to an unskilled laborer working at the circus or on the wharfs,"$1000
17",Jeopardy
9228,LET'S TALK ABOUT POLLUTION,"""Song To A Seagull"" is the title track of her 1968 debut album, produced by fellow Laurel Canyoneer David Crosby","$1000
3",Jeopardy
9228,LET'S TALK ABOUT POLLUTION,This heroically named program created to clean up sites like Love Canal is paid for by taxes on polluting industries,"$1000
21",Jeopardy
9228,WORLD GEOGRAPHY,The coastal region of Cuba known as the Bahía de Cochinos entered U.S. history in 1961 under this English name,"$400
20",Double Jeopardy
9228,WORLD GEOGRAPHY,A mania for one of 8 repeating lunar states,"$400
27",Double Jeopardy
9228,WORLD GEOGRAPHY,"Architecture saw the revival of columns, arches & these rounded shapes, like Brunelleschi's famed one for a cathedral","$400
28",Double Jeopardy
9228,WORLD GEOGRAPHY,"Let's have a roast with this last name of ""She's Come Undone"" author Wally","$400
29",Double Jeopardy
9228,WORLD GEOGRAPHY,"The force was with her when she posthumously won in 2018 for her ""Princess Diarist""","$400
30",Double Jeopardy
9228,SCIENTIFIC RHYME TIME,"Pre-World War II Germany is the setting for Christopher Isherwood's ""Goodbye to"" this city","$400
19",Double Jeopardy
9228,SCIENTIFIC RHYME TIME,"You get a beach, a pine forest & a great view of Mt. Fuji at a spot called Miho no Matsubara on this island","$800
4",Double Jeopardy
9228,SCIENTIFIC RHYME TIME,A naked runner carrying a wide-mouthed lab vessel,"DD: $5,000
18",Double Jeopardy
9228,SCIENTIFIC RHYME TIME,"Published in 1543, the Copernican model of the solar system eventually displaced the one named for this ancient astronomer","$800
26",Double Jeopardy
9228,SCIENTIFIC RHYME TIME,One of his most iconic film roles was the delectable Dr. Frank-N-Furter,"$800
17",Double Jeopardy
9228,THE RENAISSANCE,"His 28 Grammys included one for ""Q"", his autobiography","$800
25",Double Jeopardy
9228,THE RENAISSANCE,This Hemingway novel is partly set on the Italian front during World War I,"$800
12",Double Jeopardy
9228,THE RENAISSANCE,"An over 500-mile river of Argentina shares this name with a 1,450-mile river of N. America that flows into the Gulf of California","$1200
2",Double Jeopardy
9228,THE RENAISSANCE,Perverted behavior by a force of attraction,"$1200
5",Double Jeopardy
9228,THE RENAISSANCE,"While Michelangelo was painting the Sistine Chapel, this man was upstairs in a Vatican apartment working on ""The School of Athens""","$1200
15",Double Jeopardy
9228,THAT FOOD IS PEOPLE!,She negotiated with North Korea about dismantling their nuclear weapons,"$1200
6",Double Jeopardy
9228,THAT FOOD IS PEOPLE!,"This late night TV host got a trophy in 2014 for ""America Again: Re-Becoming the Greatness We Never Weren't""","$1200
24",Double Jeopardy
9228,THAT FOOD IS PEOPLE!,"This title of a ""Hitchhiker's Guide"" book was the last message given to humans by dolphins before leaving Earth","$1200
10",Double Jeopardy
9228,THAT FOOD IS PEOPLE!,Porto-Novo is a capital of this West African country that was known as Dahomey until 1975,"$1600
1",Double Jeopardy
9228,THAT FOOD IS PEOPLE!,The study of the religious faith of the science of Earth,"$1600
13",Double Jeopardy
9228,GRAMMYS FOR BEST SPOKEN WORD,"Francis Bacon wrote, ""We are much beholden to"" this Italian ""and others, that write what men do, and not what they ought to do""","DD: $2,000
8",Double Jeopardy
9228,GRAMMYS FOR BEST SPOKEN WORD,Kyra Sedgwick told Redbook magazine that after years of marriage she's still learning new sides of him,"$1600
7",Double Jeopardy
9228,GRAMMYS FOR BEST SPOKEN WORD,In 1997 the Grammy voters came together to honor Hillary Clinton for her audio version of this bestseller,"$1600
21",Double Jeopardy
9228,GRAMMYS FOR BEST SPOKEN WORD,"Jeanne Wakatsuki Houston told of her Japanese-American family's internment during WWII in her memoir ""Farewell to"" this place","$1600
9",Double Jeopardy
9228,GRAMMYS FOR BEST SPOKEN WORD,"Located on the Ganges River, this holy city of India hosts over 1 million pilgrims a year & is home to the Kashi Vishwanath Temple","$2000
3",Double Jeopardy
9228,SAY GOODBYE TO A GOOD BOOK,A Copenhagen-born physicist's duty to take out the trash or empty the dishwasher,"$2000
16",Double Jeopardy
9228,SAY GOODBYE TO A GOOD BOOK,"The 1453 fall of this city sent many of its scholars fleeing west to Italy, helping to fuel the incipient Renaissance","$2000
23",Double Jeopardy
9228,SAY GOODBYE TO A GOOD BOOK,"(Court) order up!  We'll have this Supreme Court justice, Earl Warren's successor as chief in 1969, & a side of fries","$2000
14",Double Jeopardy
9228,SAY GOODBYE TO A GOOD BOOK,"Ben Kingsley won an Oscar for portraying this man & a Grammy for speaking ""The Words of"" him","$2000
22",Double Jeopardy
9228,SAY GOODBYE TO A GOOD BOOK,"Raymond Chandler wrote ""The Long Goodbye"" as well as this novel that was adapted into the movie ""Murder, My Sweet""","$2000
11",Double Jeopardy
9228,MOVIE TITLES,This title of a Hollywood blockbuster is a national symbol of Gabon,This title of a Hollywood blockbuster is a national symbol of Gabon,Final Jeopardy
9227,LONDON LITERARY LANDMARKS,"You can still visit the George, one of these establishments frequented by Dickens & mentioned in ""Little Dorrit""","$200
30",Jeopardy
9227,LONDON LITERARY LANDMARKS,This term for overnight flights refers to what you might have on arrival due to lack of sleep,"$200
26",Jeopardy
9227,LONDON LITERARY LANDMARKS,"Reportedly named for a stripper, Melissa, an early major one of these, began spreading from a hijacked AOL account in 1999","$200
22",Jeopardy
9227,LONDON LITERARY LANDMARKS,"""Disco Duck"",""Disco Lady"",""Disco Inferno"", &you know there were more we could add","$200
10",Jeopardy
9227,LONDON LITERARY LANDMARKS,"In a phrase of agreement, it precedes ""words were never spoken""","$200
15",Jeopardy
9227,HODGEPODGE,"Michigan has had this nickname, for the winter-wear shape of the lower peninsula, since at least 1901","$200
20",Jeopardy
9227,HODGEPODGE,"""The Adventure of the Golden Pince-Nez"" ends at Charing Cross Station; from there, these 2 pals will head for the Russian embassy","$400
29",Jeopardy
